filename,acquisition,systemVendor,systemModel,systemFieldStrength_T,receiverChannels,institutionName,enc_x,enc_y,enc_z,rec_x,rec_y,rec_z,enc_x_mm,enc_y_mm,enc_z_mm,rec_x_mm,rec_y_mm,rec_z_mm,nPE,acc,num_low_freq,TR,TE,TI,flipAngle_deg,sequence_type,echo_spacing,is_left_leg
knee/data/singlecoil_train/file1001513.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1001513.h5, dtype: bool"
knee/data/singlecoil_train/file1002449.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1002449.h5, dtype: bool"
knee/data/singlecoil_train/file1000223.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000223.h5, dtype: bool"
knee/data/singlecoil_train/file1000185.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1000185.h5, dtype: bool"
knee/data/singlecoil_train/file1000236.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000236.h5, dtype: bool"
knee/data/singlecoil_train/file1001288.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001288.h5, dtype: bool"
knee/data/singlecoil_train/file1001092.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1001092.h5, dtype: bool"
knee/data/singlecoil_train/file1000040.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2200.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000040.h5, dtype: bool"
knee/data/singlecoil_train/file1002238.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1002238.h5, dtype: bool"
knee/data/singlecoil_train/file1000069.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000069.h5, dtype: bool"
knee/data/singlecoil_train/file1000085.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,HJD,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3930.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1000085.h5, dtype: bool"
knee/data/singlecoil_train/file1000058.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000058.h5, dtype: bool"
knee/data/singlecoil_train/file1001079.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2310.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1001079.h5, dtype: bool"
knee/data/singlecoil_train/file1001948.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1001948.h5, dtype: bool"
knee/data/singlecoil_train/file1001378.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1001378.h5, dtype: bool"
knee/data/singlecoil_train/file1000284.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1000284.h5, dtype: bool"
knee/data/singlecoil_train/file1001304.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001304.h5, dtype: bool"
knee/data/singlecoil_train/file1001688.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3150.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1001688.h5, dtype: bool"
knee/data/singlecoil_train/file1000888.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000888.h5, dtype: bool"
knee/data/singlecoil_train/file1000402.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000402.h5, dtype: bool"
knee/data/singlecoil_train/file1001056.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001056.h5, dtype: bool"
knee/data/singlecoil_train/file1001587.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,388,1,320,320,1,280.000000,170.100006,4.500000,140.000000,140.000000,3.000000,350,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1001587.h5, dtype: bool"
knee/data/singlecoil_train/file1002358.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1002358.h5, dtype: bool"
knee/data/singlecoil_train/file1000142.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1000142.h5, dtype: bool"
knee/data/singlecoil_train/file1001449.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,TH,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1001449.h5, dtype: bool"
knee/data/singlecoil_train/file1000301.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3080.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1000301.h5, dtype: bool"
knee/data/singlecoil_train/file1002130.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1002130.h5, dtype: bool"
knee/data/singlecoil_train/file1000914.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000914.h5, dtype: bool"
knee/data/singlecoil_train/file1000246.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,322,1,320,320,1,280.000000,140.979996,4.500000,140.000000,140.000000,3.000000,290,0,0,3500.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1000246.h5, dtype: bool"
knee/data/singlecoil_train/file1000148.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2900.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1000148.h5, dtype: bool"
knee/data/singlecoil_train/file1002479.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2450.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1002479.h5, dtype: bool"
knee/data/singlecoil_train/file1001855.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1001855.h5, dtype: bool"
knee/data/singlecoil_train/file1000064.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1000064.h5, dtype: bool"
knee/data/singlecoil_train/file1002244.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1002244.h5, dtype: bool"
knee/data/singlecoil_train/file1000339.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1000339.h5, dtype: bool"
knee/data/singlecoil_train/file1002023.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1002023.h5, dtype: bool"
knee/data/singlecoil_train/file1002367.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1002367.h5, dtype: bool"
knee/data/singlecoil_train/file1000467.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1000467.h5, dtype: bool"
knee/data/singlecoil_train/file1001950.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2900.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1001950.h5, dtype: bool"
knee/data/singlecoil_train/file1001931.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001931.h5, dtype: bool"
knee/data/singlecoil_train/file1001561.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1001561.h5, dtype: bool"
knee/data/singlecoil_train/file1000434.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1000434.h5, dtype: bool"
knee/data/singlecoil_train/file1002434.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,320,1,320,320,1,280.000000,140.000000,4.500000,140.000000,140.000000,3.000000,288,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1002434.h5, dtype: bool"
knee/data/singlecoil_train/file1001590.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1001590.h5, dtype: bool"
knee/data/singlecoil_train/file1001295.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001295.h5, dtype: bool"
knee/data/singlecoil_train/file1000311.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,322,1,320,320,1,280.000000,140.979996,4.500000,140.000000,140.000000,3.000000,290,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1000311.h5, dtype: bool"
knee/data/singlecoil_train/file1001161.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1001161.h5, dtype: bool"
knee/data/singlecoil_train/file1000984.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1000984.h5, dtype: bool"
knee/data/singlecoil_train/file1000626.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1000626.h5, dtype: bool"
knee/data/singlecoil_train/file1001421.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1001421.h5, dtype: bool"
knee/data/singlecoil_train/file1002185.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3060.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1002185.h5, dtype: bool"
knee/data/singlecoil_train/file1001661.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001661.h5, dtype: bool"
knee/data/singlecoil_train/file1001036.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2300.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1001036.h5, dtype: bool"
knee/data/singlecoil_train/file1000807.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000807.h5, dtype: bool"
knee/data/singlecoil_train/file1001698.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1001698.h5, dtype: bool"
knee/data/singlecoil_train/file1001434.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1001434.h5, dtype: bool"
knee/data/singlecoil_train/file1001209.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1001209.h5, dtype: bool"
knee/data/singlecoil_train/file1000499.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000499.h5, dtype: bool"
knee/data/singlecoil_train/file1000354.h5,CORPD_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    False
Name: file1000354.h5, dtype: bool"
knee/data/singlecoil_train/file1001588.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,HJD,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3240.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1001588.h5, dtype: bool"
knee/data/singlecoil_train/file1000275.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1000275.h5, dtype: bool"
knee/data/singlecoil_train/file1000376.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000376.h5, dtype: bool"
knee/data/singlecoil_train/file1000252.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,3510.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000252.h5, dtype: bool"
knee/data/singlecoil_train/file1002062.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,TH,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2240.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1002062.h5, dtype: bool"
knee/data/singlecoil_train/file1001150.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3060.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1001150.h5, dtype: bool"
knee/data/singlecoil_train/file1000012.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1000012.h5, dtype: bool"
knee/data/singlecoil_train/file1000233.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1000233.h5, dtype: bool"
knee/data/singlecoil_train/file1001979.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1001979.h5, dtype: bool"
knee/data/singlecoil_train/file1001723.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1001723.h5, dtype: bool"
knee/data/singlecoil_train/file1000342.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,HJD,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1000342.h5, dtype: bool"
knee/data/singlecoil_train/file1000200.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    True
Name: file1000200.h5, dtype: bool"
knee/data/singlecoil_train/file1002045.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1002045.h5, dtype: bool"
knee/data/singlecoil_train/file1000931.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000931.h5, dtype: bool"
knee/data/singlecoil_train/file1001699.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2310.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1001699.h5, dtype: bool"
knee/data/singlecoil_train/file1000117.h5,CORPD_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,2800.000000,32.000000,100.000000,140.000000,TurboSpinEcho,10.780000,"is_left_leg    False
Name: file1000117.h5, dtype: bool"
knee/data/singlecoil_train/file1002544.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    True
Name: file1002544.h5, dtype: bool"
knee/data/singlecoil_train/file1002132.h5,CORPDFS_FBK,SIEMENS,Skyra,2.893620,15,HJD,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2870.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1002132.h5, dtype: bool"
knee/data/singlecoil_train/file1000610.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3150.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1000610.h5, dtype: bool"
knee/data/singlecoil_train/file1002169.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,HJD,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    False
Name: file1002169.h5, dtype: bool"
knee/data/singlecoil_train/file1001912.h5,CORPDFS_FBK,SIEMENS,Aera,1.494000,15,NYU,640,372,1,320,320,1,280.000000,162.820007,4.500000,140.000000,140.000000,3.000000,335,0,0,3000.000000,33.000000,100.000000,150.000000,TurboSpinEcho,10.900000,"is_left_leg    True
Name: file1001912.h5, dtype: bool"
knee/data/singlecoil_train/file1000573.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2970.000000,33.000000,100.000000,140.000000,TurboSpinEcho,10.960000,"is_left_leg    False
Name: file1000573.h5, dtype: bool"
knee/data/singlecoil_train/file1002090.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.893620,15,NYU,640,368,1,320,320,1,280.000000,161.419998,4.500000,140.000000,140.000000,3.000000,332,0,0,2750.000000,27.000000,100.000000,140.000000,TurboSpinEcho,8.850000,"is_left_leg    True
Name: file1002090.h5, dtype: bool"
